period,period_type,period_start,period_end,source,category_id,tag_count,total_reviews,rate_pct,adequate_volume,is_current_partial,in_recent_window,scope,rolling_baseline_rate_pct,flagged_spike,flagged_decline,verdict
2019-10,month,2019-10,2019-10,google_play,data_sync_delays,2,47,4.255,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,device_rendering_bugs,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,ecg_bp_feature_reliability,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,english_jargon_complexity,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,feature_ui_friction,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,metric_accuracy,5,47,10.638,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,missing_activity_types,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,missing_language_support,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,missing_metrics,1,47,2.128,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,notification_community_issues,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,onboarding_pairing,16,47,34.043,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,ongoing_disconnects,7,47,14.894,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,personalization_use_case_fit,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,plan_trial_structure,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,price_value_perception,6,47,12.766,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,redesign_regression,1,47,2.128,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,sleep_accuracy,2,47,4.255,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,sleep_alarm_ui,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,sleep_satisfaction,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,strap_clasp_durability,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,support_resolution_quality,1,47,2.128,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,support_responsiveness,2,47,4.255,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,support_satisfaction,2,47,4.255,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,third_party_integration,0,47,0.0,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,update_failures,2,47,4.255,True,False,False,google_play,,False,False,
2019-10,month,2019-10,2019-10,google_play,upsell_pressure,0,47,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ai_coach,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,app_stability,5,34,14.706,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,customer_support,4,34,11.765,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,data_accuracy,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,feature_requests,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,hardware_wearability,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,health_signal_reliability,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,localization,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,platform_parity,9,34,26.471,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,pricing_billing,8,34,23.529,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,sleep_tracking,5,34,14.706,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,sync_connectivity,18,34,52.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ui_ux,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,activity_detection,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ai_autonomy,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ai_only_support_channel,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ai_positive_reception,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ai_reliability_bugs,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,android_feature_gaps,5,34,14.706,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,android_specific_bugs,4,34,11.765,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,battery_life,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,billing_disputes,2,34,5.882,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,build_quality_perception,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,cardiac_detection_trust,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,comfort_fit,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,crashes_freezes,2,34,5.882,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,data_sync_delays,5,34,14.706,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,device_rendering_bugs,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ecg_bp_feature_reliability,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,english_jargon_complexity,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,feature_ui_friction,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,metric_accuracy,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,missing_activity_types,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,missing_language_support,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,missing_metrics,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,notification_community_issues,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,onboarding_pairing,8,34,23.529,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,ongoing_disconnects,7,34,20.588,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,personalization_use_case_fit,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,plan_trial_structure,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,price_value_perception,6,34,17.647,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,redesign_regression,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,sleep_accuracy,4,34,11.765,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,sleep_alarm_ui,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,sleep_satisfaction,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,strap_clasp_durability,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,support_resolution_quality,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,support_responsiveness,1,34,2.941,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,support_satisfaction,2,34,5.882,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,third_party_integration,0,34,0.0,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,update_failures,3,34,8.824,True,False,False,google_play,,False,False,
2019-11,month,2019-11,2019-11,google_play,upsell_pressure,0,34,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ai_coach,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,app_stability,6,40,15.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,customer_support,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,data_accuracy,4,40,10.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,feature_requests,3,40,7.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,hardware_wearability,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,health_signal_reliability,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,localization,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,platform_parity,9,40,22.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,pricing_billing,4,40,10.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,sleep_tracking,9,40,22.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,sync_connectivity,12,40,30.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ui_ux,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,activity_detection,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ai_autonomy,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ai_only_support_channel,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ai_positive_reception,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ai_reliability_bugs,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,android_feature_gaps,8,40,20.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,android_specific_bugs,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,battery_life,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,billing_disputes,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,build_quality_perception,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,cardiac_detection_trust,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,comfort_fit,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,crashes_freezes,4,40,10.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,data_sync_delays,6,40,15.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,device_rendering_bugs,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ecg_bp_feature_reliability,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,english_jargon_complexity,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,feature_ui_friction,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,metric_accuracy,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,missing_activity_types,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,missing_language_support,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,missing_metrics,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,notification_community_issues,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,onboarding_pairing,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,ongoing_disconnects,8,40,20.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,personalization_use_case_fit,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,plan_trial_structure,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,price_value_perception,3,40,7.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,redesign_regression,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,sleep_accuracy,7,40,17.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,sleep_alarm_ui,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,sleep_satisfaction,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,strap_clasp_durability,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,support_resolution_quality,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,support_responsiveness,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,support_satisfaction,1,40,2.5,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,third_party_integration,0,40,0.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,update_failures,2,40,5.0,True,False,False,google_play,,False,False,
2019-12_to_2020-01,multi_month,2019-12,2020-01,google_play,upsell_pressure,0,40,0.0,True,False,False,google_play,,False,False,
2020-02_to_2020-03,multi_month,2020-02,2020-03,google_play,ai_coach,0,81,0.0,True,False,False,google_play,,False,False,
2020-02_to_2020-03,multi_month,2020-02,2020-03,google_play,app_stability,29,81,35.802,True,False,False,google_play,,False,False,
2020-02_to_2020-03,multi_month,2020-02,2020-03,google_play,customer_support,14,81,17.284,True,False,False,google_play,,False,False,
2020-02_to_2020-03,multi_month,2020-02,2020-03,google_play,data_accuracy,2,81,2.469,True,False,False,google_play,,False,False,
